api_well_number,county_code,api_hole_number,sidetrack,completion,well_name,company_name,operator_number,well_type,map_symbol,well_status,status_date,permit_application_date,permit_issued_date,date_spudded,date_of_total_depth,date_well_completed,date_well_plugged,date_well_confidentiality_ends,confidentiality_code,town,quad,quad_section,producing_field,producing_formation,financial_security,slant,county,region,state_lease,"proposed_depth,_ft",surface_longitude,surface_latitude,bottom_hole_longitude,bottom_hole_latitude,"true_vertical_depth,_ft","measured_depth,_ft","kickoff,_ft","drilled_depth,_ft","elevation,_ft",original_well_type,permit_fee,objective_formation,depth_fee,spacing,spacing_acres,integration,hearing_date,date_last_modified,dec_database_link,location_1
31003045960000,3,4596,0,0,Roeske A 8,McKee W.S.,9264,OW,OW,UN,,,,,,,,,Pre-1989 Well (N/A),Willing,Wellsville South,C,,,False,Vertical,Allegany,9.0,,0.0,-77.87788,42.08396,-77.87788,42.08396,1813.0,1813.0,0.0,1813.0,1980.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003045960000,"(42.08396, -77.87788)"
31003604050000,3,60405,0,0,Phillips Farm 43,,9998,OD,OW,UL,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,D,Richburg,Richburg,False,Vertical,Allegany,9.0,,,-78.111839,42.082893,-78.111839,42.082893,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003604050000,"(42.082893, -78.111839)"
31003601270000,3,60127,0,0,Roeske U2,,9998,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Willing,Wellsville South,F,Fulmer Valley,,False,Vertical,Allegany,9.0,,,-77.88638,42.08312,-77.88638,42.08312,0.0,0.0,0.0,0.0,1785.0,NL,0.0,,0.0,,,,,12/22/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003601270000,"(42.08312, -77.88638)"
31003602590000,3,60259,0,0,Bucher U4,Bolivar Bucher,9674,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Bolivar,E,,,False,Vertical,Allegany,9.0,,,-78.172345,42.070318,,,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,11/13/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003602590000,"(42.070318, -78.172345)"
31003505010000,3,50501,0,0,Conklin 14,,9998,OD,OW,UL,08/21/2014,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,D,Richburg,,False,Vertical,Allegany,9.0,,,-78.10883,42.07563,-78.10883,42.07563,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003505010000,"(42.07563, -78.10883)"
31003095870000,3,9587,0,0,Amity 5,Hughes Oil Co.,273,OD,OW,UN,,11/17/1972,,12/01/1972,,01/06/1973,,,Pre-1989 Well (N/A),Amity,Belmont,E,Corbin Hill,Scio,False,Vertical,Allegany,9.0,,850.0,-78.02904499999998,42.198568,-78.02904499999998,42.198568,820.0,820.0,0.0,820.0,1950.0,OD,0.0,,0.0,,,,,04/29/2022 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003095870000,"(42.198568, -78.029045)"
31003604680000,3,60468,0,0,Oconnor 35,,9998,OD,OW,UL,02/08/2019,,,,,,,,Pre-1989 Well (N/A),Genesee,Bolivar,D,Richburg,,False,Vertical,Allegany,9.0,,,-78.239355,42.051201,-78.239355,42.051201,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003604680000,"(42.051201, -78.239355)"
31003600560000,3,60056,0,0,Adrian 40,Case Oil Corp.,461,OD,OW,UL,,,,,,,,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,,False,Vertical,Allegany,9.0,,,-78.05957999999998,42.07613,-78.05957999999998,42.07613,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/07/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003600560000,"(42.07613, -78.05958)"
31003604320000,3,60432,0,0,Gowdy 59,Haskins Oil Co.,63,OD,OW,UL,04/01/2019,,,,,,,,Application Received or Permit Issued,Scio,Allentown,C,Richburg,,True,Vertical,Allegany,9.0,,,-78.023583,42.090971,-78.023583,42.090971,0.0,0.0,0.0,0.0,,NL,0.0,Upper Devonian,0.0,,,,,04/11/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003604320000,"(42.090971, -78.023583)"
31003603360000,3,60336,0,0,Phillips Farm 63,,9998,OD,OW,UL,12/11/2018,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,D,Richburg,Richburg,False,Vertical,Allegany,9.0,,,-78.11196599999998,42.081128,-78.11196599999998,42.081128,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003603360000,"(42.081128, -78.111966)"
31003600710000,3,60071,0,0,Adrian 143,Case Oil Corp.,461,OD,OW,UL,,,,,,,,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,,False,Vertical,Allegany,9.0,,,-78.0505,42.07655,,,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/07/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003600710000,"(42.07655, -78.0505)"
31003553780000,3,55378,0,0,Homestead 1333,Case Oil Corp.,461,IW,O,UL,08/23/2017,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,D,Richburg,Richburg,False,Vertical,Allegany,9.0,,,-78.099648,42.067268,-78.099648,42.067268,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/14/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003553780000,"(42.067268, -78.099648)"
31003075020000,3,7502,0,0,Voided Permit,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),,,A,,,False,Vertical,Statewide,9.0,,0.0,,,,,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003075020000,
31003514900000,3,51490,0,0,Camoil(Peary) d-7,C.G.Pipe and Oil Co.,482,OD,OW,UL,,,,,,,,,Pre-1989 Well (N/A),Genesee,Bolivar,D,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.212636,42.06919,-78.212636,42.06919,0.0,0.0,0.0,0.0,,OD,0.0,,0.0,,,,,11/14/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003514900000,"(42.06919, -78.212636)"
31003602520000,3,60252,0,0,Curtis Farm U32,Moore Producing Co.,1113,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Bolivar,E,,,False,Vertical,Allegany,9.0,,,-78.179283,42.074179,,,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,03/06/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003602520000,"(42.074179, -78.179283)"
31003720820000,3,72082,0,0,Barnes A 64,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),,Bolivar,D,Richburg,,False,Vertical,,9.0,,0.0,-78.2346,42.07397,-78.2346,42.07397,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003720820000,"(42.07397, -78.2346)"
31003600310000,3,60031,0,0,Hickory U3,Hickory Oil,1076,OD,OW,UL,02/27/2018,,,,,,,,Pre-1989 Well (N/A),Genesee,Bolivar,E,Richburg,,False,Vertical,Allegany,9.0,,,-78.207677,42.068276,-78.207677,42.068276,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003600310000,"(42.068276, -78.207677)"
31003602800000,3,60280,0,0,Case 31i,Case Oil Corp.,461,IW,O,UL,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,D,Richburg,,False,Vertical,Allegany,9.0,,,-78.10055,42.07066,-78.10055,42.07066,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,11/28/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003602800000,"(42.07066, -78.10055)"
31003601950000,3,60195,0,0,Burnt Hill 7,,9998,OD,OW,UL,08/13/2018,,,,,,,,Pre-1989 Well (N/A),Willing,Wellsville South,F,Fulmer Valley,Fulmer Valley,False,Vertical,Allegany,9.0,,,-77.91229,42.079377,-77.91229,42.079377,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003601950000,"(42.079377, -77.91229)"
31003603010000,3,60301,0,0,Homestead 1329,Case Oil Corp.,461,IW,O,UL,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,D,Richburg,,False,Vertical,Allegany,9.0,,,-78.10069,42.0682,-78.10069,42.0682,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/07/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003603010000,"(42.0682, -78.10069)"
31003601200000,3,60120,0,0,Adrian 54,Case Oil Corp.,461,OD,OW,UL,,,,,,,,,Pre-1989 Well (N/A),Alma,Allentown,E,,,False,Vertical,Allegany,9.0,,,-78.05862,42.07743,-78.05862,42.07743,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/07/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003601200000,"(42.07743, -78.05862)"
31003600490000,3,60049,0,0,Adrian 074,Case Oil Corp.,461,IW,O,UL,,,,,,,,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,,False,Vertical,Allegany,9.0,,,-78.05746,42.0752,-78.05746,42.0752,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/07/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003600490000,"(42.0752, -78.05746)"
31003563600000,3,56360,0,0,Vincent 139,,9998,OD,OW,UL,04/08/2016,,,,,,,,Pre-1989 Well (N/A),Scio,Allentown,B,Richburg,Richburg,False,Vertical,Allegany,9.0,,,-78.063078,42.094465,-78.063078,42.094465,0.0,0.0,0.0,0.0,,OD,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003563600000,"(42.094465, -78.063078)"
31003603290000,3,60329,0,0,Phillips Farm 42,,9998,OD,OW,UL,12/11/2018,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,A,Richburg,Richburg,False,Vertical,Allegany,9.0,,,-78.111793,42.083908,-78.111793,42.083908,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003603290000,"(42.083908, -78.111793)"
31003553290000,3,55329,0,0,Adrian 6,Case Oil Corp.,461,OD,OW,UL,08/23/2017,,,,,,,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,Richburg,False,Vertical,Allegany,9.0,,,-78.060471,42.076362,-78.060471,42.076362,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,05/15/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003553290000,"(42.076362, -78.060471)"
31003602860000,3,60286,0,0,Case 37i,Case Oil Corp.,461,IW,O,UL,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,D,Richburg,,False,Vertical,Allegany,9.0,,,-78.10061,42.06904,-78.10061,42.06904,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,11/28/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003602860000,"(42.06904, -78.10061)"
31003600680000,3,60068,0,0,Adrian 5,Case Oil Corp.,461,OD,OW,UL,,,,,,,,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,,False,Vertical,Allegany,9.0,,,-78.06,42.07741,-78.06,42.07741,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/07/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003600680000,"(42.07741, -78.06)"
31003563620000,3,56362,0,0,Vincent 149,,9998,OD,OW,UL,04/08/2016,,,,,,,,Pre-1989 Well (N/A),Scio,Allentown,B,Richburg,Richburg,False,Vertical,Allegany,9.0,,,-78.06303,42.095304,-78.06303,42.095304,0.0,0.0,0.0,0.0,,OD,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003563620000,"(42.095304, -78.06303)"
31003603140000,3,60314,0,0,M055,,9998,IW,O,UL,,,,,,,,,Pre-1989 Well (N/A),Scio,Allentown,C,,,True,Vertical,Allegany,9.0,,,-78.02800999999998,42.09539,,,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003603140000,"(42.09539, -78.02801)"
31003553340000,3,55334,0,0,Adrian 042,Case Oil Corp.,461,IW,O,UL,08/23/2017,,,,,,,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,Richburg,False,Vertical,Allegany,9.0,,,-78.059167,42.075177,-78.059167,42.075177,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,05/15/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003553340000,"(42.075177, -78.059167)"
31003601320000,3,60132,0,0,Roeske U7,,9998,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Willing,Wellsville South,C,Fulmer Valley,,False,Vertical,Allegany,9.0,,,-77.88992,42.08597,-77.88992,42.08597,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/22/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003601320000,"(42.08597, -77.88992)"
31003553830000,3,55383,0,0,Homestead 1364,Case Oil Corp.,461,IW,O,UN,08/23/2017,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,D,Richburg,Richburg,False,Vertical,Allegany,9.0,,,-78.11157799999998,42.059505,-78.11157799999998,42.059505,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,01/28/2008 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003553830000,"(42.059505, -78.111578)"
31003000860000,3,86,0,0,Sheldon Arthur 1,Penn United,9257,GD,GW,UN,,,,,,11/25/1932,,,Pre-1989 Well (N/A),Allen,Fillmore,I,Allen,Medina,False,Vertical,Allegany,9.0,,0.0,-78.03588,42.39171,-78.03588,42.39171,3027.0,3027.0,0.0,3027.0,1623.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003000860000,"(42.39171, -78.03588)"
31003600950000,3,60095,0,0,Adrian 156,Case Oil Corp.,461,OD,OW,UL,,,,,,,,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,Richburg,False,Vertical,Allegany,9.0,,,-78.05665999999998,42.0766,-78.05665999999998,42.0766,0.0,0.0,0.0,0.0,2050.0,NL,0.0,,0.0,,,,,12/07/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003600950000,"(42.0766, -78.05666)"
31003604470000,3,60447,0,0,Oconnor 16,,9998,OD,OW,UL,02/08/2019,,,,,,,,Pre-1989 Well (N/A),Genesee,Bolivar,D,Richburg,Richburg,False,Vertical,Allegany,9.0,,,-78.23604299999998,42.050796,-78.23604299999998,42.050796,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003604470000,"(42.050796, -78.236043)"
31003601640000,3,60164,0,0,Childs U5,Crooks John C,1112,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Genesee,Bolivar,D,,,False,Vertical,Allegany,9.0,,,-78.22137999999998,42.08161,-78.22137999999998,42.08161,0.0,0.0,0.0,0.0,1960.0,NL,0.0,,0.0,,,,,12/06/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003601640000,"(42.08161, -78.22138)"
31003602630000,3,60263,0,0,Root U1,Bolivar Bucher,9674,NL,O,UL,,,,,,,,,Application Received or Permit Issued,Bolivar,Bolivar,E,,,False,Vertical,Allegany,9.0,,,-78.180952,42.071911,-78.180952,42.071911,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/07/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003602630000,"(42.071911, -78.180952)"
31003561050000,3,56105,0,0,GPS Unknown 4,,9998,OD,OW,UL,,,,,,,,,Pre-1989 Well (N/A),Genesee,Bolivar,E,Richburg,Richburg,False,Vertical,Allegany,9.0,,1040.0,-78.20535099999998,42.067437,-78.20535099999998,42.067437,1040.0,1040.0,0.0,1040.0,1750.0,OD,0.0,Richburg,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003561050000,"(42.067437, -78.205351)"
31003553890000,3,55389,0,0,Homestead 1375,Case Oil Corp.,461,IW,O,UL,08/23/2017,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,D,Richburg,Richburg,False,Vertical,Allegany,9.0,,,-78.101731,42.068137,-78.101731,42.068137,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/14/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003553890000,"(42.068137, -78.101731)"
31003558550000,3,55855,0,0,Smith 004,,9998,OD,OW,UL,08/23/2017,,,,,,,,Pre-1989 Well (N/A),Clarksville,Bolivar,A,Clarksville,,False,Vertical,Allegany,9.0,,1200.0,-78.218047,42.107088,-78.218047,42.107088,1200.0,1200.0,0.0,1200.0,2035.0,OD,0.0,Richburg,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003558550000,"(42.107088, -78.218047)"
31003600810000,3,60081,0,0,Adrian U1,Case Oil Corp.,461,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,,False,Vertical,Allegany,9.0,,,-78.04924,42.07677,,,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/07/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003600810000,"(42.07677, -78.04924)"
31003604620000,3,60462,0,0,Oconnor 31,,9998,IW,O,UL,02/08/2019,,,,,,,,Pre-1989 Well (N/A),Genesee,Bolivar,D,Richburg,,False,Vertical,Allegany,9.0,,,-78.23362199999998,42.052254,-78.23362199999998,42.052254,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003604620000,"(42.052254, -78.233622)"
31003601840000,3,60184,0,0,Minges U5,,9998,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Willing,Wellsville South,C,Fulmer Valley,,False,Vertical,Allegany,9.0,,,-77.90062,42.08415,,,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/22/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003601840000,"(42.08415, -77.90062)"
31003601910000,3,60191,0,0,Burnt Hill 3,,9998,OD,OW,UL,08/13/2018,,,,,,,,Pre-1989 Well (N/A),Willing,Wellsville South,F,Fulmer Valley,Fulmer Valley,False,Vertical,Allegany,9.0,,,-77.91097,42.080115,-77.91097,42.080115,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003601910000,"(42.080115, -77.91097)"
31003601240000,3,60124,0,0,Gowdy 04,Haskins Oil Co.,63,OD,OW,UL,,,,,,,,,Pre-1989 Well (N/A),Scio,Allentown,C,,,True,Vertical,Allegany,9.0,,,-78.02174999999998,42.08997,-78.02174999999998,42.08997,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,04/11/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003601240000,"(42.08997, -78.02175)"
31003178050000,3,17805,0,0,Liberty Oil Cr1,Hogan Energy Inc.,1686,OD,OW,UL,,07/29/1982,08/20/1982,08/24/1982,08/26/1982,12/27/1982,,,Pre-1989 Well (N/A),Clarksville,Bolivar,A,Clarksville,Clarksville,True,Vertical,Allegany,9.0,,1000.0,-78.2475,42.11376,-78.2475,42.11376,1187.0,1187.0,0.0,1187.0,1650.0,NL,350.0,Clarksville,250.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003178050000,"(42.11376, -78.2475)"
31003602400000,3,60240,0,0,Childs U 16,,9998,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Genesee,Bolivar,D,,,False,Vertical,Allegany,9.0,,,-78.22191999999998,42.07762,-78.22191999999998,42.07762,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003602400000,"(42.07762, -78.22192)"
31003601670000,3,60167,0,0,Childs U2,Crooks John C,1112,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Genesee,Bolivar,D,,,False,Vertical,Allegany,9.0,,,-78.22167,42.082,-78.22167,42.082,0.0,0.0,0.0,0.0,1950.0,NL,0.0,,0.0,,,,,12/06/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003601670000,"(42.082, -78.22167)"
31003600350000,3,60035,0,0,Hickory U7,Hickory Oil,1076,OD,OW,UL,02/27/2018,,,,,,,,Pre-1989 Well (N/A),Genesee,Bolivar,D,Richburg,,False,Vertical,Allegany,9.0,,,-78.208578,42.066889,-78.208578,42.066889,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003600350000,"(42.066889, -78.208578)"
31003601350000,3,60135,0,0,Minges U12,,9998,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Willing,Wellsville South,F,Fulmer Valley,,False,Vertical,Allegany,9.0,,,-77.89964,42.07704,-77.89964,42.07704,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/22/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003601350000,"(42.07704, -77.89964)"
31003600640000,3,60064,0,0,Adrian 52,Case Oil Corp.,461,OD,OW,UL,,,,,,,,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,,False,Vertical,Allegany,9.0,,,-78.05051,42.07561,-78.05051,42.07561,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/07/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003600640000,"(42.07561, -78.05051)"
31003563560000,3,56356,0,0,Ferrington 420(G),Hogan Energy Inc.,1686,OD,OW,UL,03/23/2016,,,,,,,,Pre-1989 Well (N/A),Clarksville,Portville,C,Clarksville,,False,Vertical,Allegany,9.0,,,-78.25183,42.10832,-78.25183,42.10832,0.0,0.0,0.0,0.0,,OD,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003563560000,"(42.10832, -78.25183)"
31003602840000,3,60284,0,0,Case 35o,Case Oil Corp.,461,OD,OW,UL,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,D,Richburg,,False,Vertical,Allegany,9.0,,,-78.09944,42.07062,-78.09944,42.07062,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,11/28/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003602840000,"(42.07062, -78.09944)"
31003601520000,3,60152,0,0,Ballard U-27,Pennzoil Products Co.,29,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Bolivar,E,,,False,Vertical,Allegany,9.0,,,-78.18895,42.08207,-78.18895,42.08207,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003601520000,"(42.08207, -78.18895)"
31003604000000,3,60400,0,0,Phillips Farm 11,,9998,IW,O,UL,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,A,Richburg,Richburg,False,Vertical,Allegany,9.0,,,-78.113894,42.085586,-78.113894,42.085586,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003604000000,"(42.085586, -78.113894)"
31003500930000,3,50093,0,0,UNK 4,Allegany Yankee Holdings LTD,2766,OD,OW,UL,09/16/2021,09/17/2021,,,,,,,Pre-1989 Well (N/A),Andover,Whitesville,B,Fulmer Valley,,False,Vertical,Allegany,9.0,,,-77.82281,42.1154,-77.82281,42.1154,0.0,0.0,0.0,0.0,,NL,0.0,Fulmer Valley,0.0,,,,,05/02/2022 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003500930000,"(42.1154, -77.82281)"
31003600190000,3,60019,0,0,Homestead W4,Case Oil Corp.,461,IW,O,UL,01/26/2018,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,D,Richburg,,False,Vertical,Allegany,9.0,,,-78.088829,42.064857,-78.088829,42.064857,0.0,0.0,0.0,0.0,,IW,0.0,Richburg,0.0,,,,,03/02/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003600190000,"(42.064857, -78.088829)"
